ID_NIL;NIL ;Anno;Residenti
39;Quintosole ;2015;803
39;Quintosole ;2016;786
39;Quintosole ;2017;855
39;Quintosole ;2018;925
39;Quintosole ;2019;961
39;Quintosole ;2020;958
39;Quintosole ;2021;935
39;Quintosole ;2022;919
33;Rogoredo - Santa Giulia ;1999;4514
33;Rogoredo - Santa Giulia ;2000;5499
33;Rogoredo - Santa Giulia ;2001;6030
33;Rogoredo - Santa Giulia ;2002;6070
33;Rogoredo - Santa Giulia ;2003;5923
33;Rogoredo - Santa Giulia ;2004;6100
33;Rogoredo - Santa Giulia ;2005;6199
33;Rogoredo - Santa Giulia ;2006;6223
33;Rogoredo - Santa Giulia ;2007;6298
33;Rogoredo - Santa Giulia ;2008;6339
33;Rogoredo - Santa Giulia ;2009;7741
33;Rogoredo - Santa Giulia ;2010;8533
33;Rogoredo - Santa Giulia ;2011;8953
33;Rogoredo - Santa Giulia ;2012;9304
33;Rogoredo - Santa Giulia ;2013;9382
33;Rogoredo - Santa Giulia ;2014;9752
33;Rogoredo - Santa Giulia ;2015;9917
33;Rogoredo - Santa Giulia ;2016;10074
33;Rogoredo - Santa Giulia ;2017;10158
33;Rogoredo - Santa Giulia ;2018;10265
33;Rogoredo - Santa Giulia ;2019;10402
33;Rogoredo - Santa Giulia ;2020;10847
33;Rogoredo - Santa Giulia ;2021;11290
33;Rogoredo - Santa Giulia ;2022;11670
40;Ronchetto Delle Rane ;1999;260
40;Ronchetto Delle Rane ;2000;255
40;Ronchetto Delle Rane ;2001;285
40;Ronchetto Delle Rane ;2002;615
40;Ronchetto Delle Rane ;2003;623
40;Ronchetto Delle Rane ;2004;621
40;Ronchetto Delle Rane ;2005;625
40;Ronchetto Delle Rane ;2006;620
40;Ronchetto Delle Rane ;2007;615
40;Ronchetto Delle Rane ;2008;613
40;Ronchetto Delle Rane ;2009;640
40;Ronchetto Delle Rane ;2010;746
40;Ronchetto Delle Rane ;2011;768
40;Ronchetto Delle Rane ;2012;780
40;Ronchetto Delle Rane ;2013;786
40;Ronchetto Delle Rane ;2014;777
40;Ronchetto Delle Rane ;2015;758
40;Ronchetto Delle Rane ;2016;747
40;Ronchetto Delle Rane ;2017;734
40;Ronchetto Delle Rane ;2018;741
40;Ronchetto Delle Rane ;2019;747
40;Ronchetto Delle Rane ;2020;731
40;Ronchetto Delle Rane ;2021;737
40;Ronchetto Delle Rane ;2022;737
48;Ronchetto Sul Naviglio - Q.Re Lodovico Il Moro ;1999;15630
48;Ronchetto Sul Naviglio - Q.Re Lodovico Il Moro ;2000;15544
48;Ronchetto Sul Naviglio - Q.Re Lodovico Il Moro ;2001;15416
48;Ronchetto Sul Naviglio - Q.Re Lodovico Il Moro ;2002;15270
48;Ronchetto Sul Naviglio - Q.Re Lodovico Il Moro ;2003;14772
48;Ronchetto Sul Naviglio - Q.Re Lodovico Il Moro ;2004;14969
48;Ronchetto Sul Naviglio - Q.Re Lodovico Il Moro ;2005;14942
48;Ronchetto Sul Naviglio - Q.Re Lodovico Il Moro ;2006;14807
48;Ronchetto Sul Naviglio - Q.Re Lodovico Il Moro ;2007;14581
48;Ronchetto Sul Naviglio - Q.Re Lodovico Il Moro ;2008;14357
48;Ronchetto Sul Naviglio - Q.Re Lodovico Il Moro ;2009;14382
48;Ronchetto Sul Naviglio - Q.Re Lodovico Il Moro ;2010;14381
48;Ronchetto Sul Naviglio - Q.Re Lodovico Il Moro ;2011;14532
48;Ronchetto Sul Naviglio - Q.Re Lodovico Il Moro ;2012;14770
48;Ronchetto Sul Naviglio - Q.Re Lodovico Il Moro ;2013;14622
48;Ronchetto Sul Naviglio - Q.Re Lodovico Il Moro ;2014;14604
48;Ronchetto Sul Naviglio - Q.Re Lodovico Il Moro ;2015;14599
48;Ronchetto Sul Naviglio - Q.Re Lodovico Il Moro ;2016;14554
48;Ronchetto Sul Naviglio - Q.Re Lodovico Il Moro ;2017;14517
48;Ronchetto Sul Naviglio - Q.Re Lodovico Il Moro ;2018;14627
48;Ronchetto Sul Naviglio - Q.Re Lodovico Il Moro ;2019;14702
48;Ronchetto Sul Naviglio - Q.Re Lodovico Il Moro ;2020;14563
48;Ronchetto Sul Naviglio - Q.Re Lodovico Il Moro ;2021;14516
48;Ronchetto Sul Naviglio - Q.Re Lodovico Il Moro ;2022;14576
74;Roserio ;1999;255
74;Roserio ;2000;266
74;Roserio ;2001;277
74;Roserio ;2002;277
74;Roserio ;2003;266
74;Roserio ;2004;265
74;Roserio ;2005;270
74;Roserio ;2006;275
74;Roserio ;2007;266
74;Roserio ;2008;267
74;Roserio ;2009;271
74;Roserio ;2010;274
74;Roserio ;2011;273
74;Roserio ;2012;258
74;Roserio ;2013;249
74;Roserio ;2014;253
74;Roserio ;2015;253
74;Roserio ;2016;255
74;Roserio ;2017;255
74;Roserio ;2018;262
74;Roserio ;2019;261
74;Roserio ;2020;250
74;Roserio ;2021;242
74;Roserio ;2022;253
57;San Siro ;1999;25345
57;San Siro ;2000;25537
57;San Siro ;2001;25886
57;San Siro ;2002;25765
57;San Siro ;2003;24410
57;San Siro ;2004;25332
57;San Siro ;2005;25552
57;San Siro ;2006;25404
57;San Siro ;2007;25183
57;San Siro ;2008;24860
57;San Siro ;2009;25016
57;San Siro ;2010;25322
57;San Siro ;2011;25803
57;San Siro ;2012;26380
57;San Siro ;2013;26342
57;San Siro ;2014;26537
57;San Siro ;2015;26634
57;San Siro ;2016;26890
57;San Siro ;2017;26576
57;San Siro ;2018;26917
57;San Siro ;2019;27028
57;San Siro ;2020;26586
57;San Siro ;2021;26354
57;San Siro ;2022;26653
69;Sarpi ;1999;30624
69;Sarpi ;2000;30654
69;Sarpi ;2001;30749
69;Sarpi ;2002;30305
69;Sarpi ;2003;28373
69;Sarpi ;2004;28857
69;Sarpi ;2005;29065
69;Sarpi ;2006;28574
69;Sarpi ;2007;28187
69;Sarpi ;2008;27948
69;Sarpi ;2009;28275
69;Sarpi ;2010;28694
69;Sarpi ;2011;29194
69;Sarpi ;2012;29868
69;Sarpi ;2013;29777
69;Sarpi ;2014;29511
69;Sarpi ;2015;29828
69;Sarpi ;2016;30095
69;Sarpi ;2017;30562
69;Sarpi ;2018;31028
69;Sarpi ;2019;31272
69;Sarpi ;2020;30985
69;Sarpi ;2021;30791
69;Sarpi ;2022;30963
36;Scalo Romana ;1999;10473
36;Scalo Romana ;2000;10444
36;Scalo Romana ;2001;10453
36;Scalo Romana ;2002;10225
36;Scalo Romana ;2003;9513
36;Scalo Romana ;2004;9935
36;Scalo Romana ;2005;10093
36;Scalo Romana ;2006;9947
36;Scalo Romana ;2007;9947
36;Scalo Romana ;2008;9929
36;Scalo Romana ;2009;10082
36;Scalo Romana ;2010;10342
36;Scalo Romana ;2011;10557
36;Scalo Romana ;2012;11386
36;Scalo Romana ;2013;11562
36;Scalo Romana ;2014;11661
36;Scalo Romana ;2015;12043
36;Scalo Romana ;2016;12330
36;Scalo Romana ;2017;12525
36;Scalo Romana ;2018;12772
36;Scalo Romana ;2019;12644
36;Scalo Romana ;2020;12426
36;Scalo Romana ;2021;12191
36;Scalo Romana ;2022;12173
42;Stadera - Chiesa Rossa - Q.Re Torretta - Conca Fallata ;1999;26230
42;Stadera - Chiesa Rossa - Q.Re Torretta - Conca Fallata ;2000;26229
42;Stadera - Chiesa Rossa - Q.Re Torretta - Conca Fallata ;2001;26145
42;Stadera - Chiesa Rossa - Q.Re Torretta - Conca Fallata ;2002;25678
42;Stadera - Chiesa Rossa - Q.Re Torretta - Conca Fallata ;2003;25476
42;Stadera - Chiesa Rossa - Q.Re Torretta - Conca Fallata ;2004;26291
42;Stadera - Chiesa Rossa - Q.Re Torretta - Conca Fallata ;2005;26744
42;Stadera - Chiesa Rossa - Q.Re Torretta - Conca Fallata ;2006;26547
42;Stadera - Chiesa Rossa - Q.Re Torretta - Conca Fallata ;2007;26552
42;Stadera - Chiesa Rossa - Q.Re Torretta - Conca Fallata ;2008;26744
42;Stadera - Chiesa Rossa - Q.Re Torretta - Conca Fallata ;2009;27449
42;Stadera - Chiesa Rossa - Q.Re Torretta - Conca Fallata ;2010;27993
42;Stadera - Chiesa Rossa - Q.Re Torretta - Conca Fallata ;2011;29093
42;Stadera - Chiesa Rossa - Q.Re Torretta - Conca Fallata ;2012;30134
42;Stadera - Chiesa Rossa - Q.Re Torretta - Conca Fallata ;2013;30250
42;Stadera - Chiesa Rossa - Q.Re Torretta - Conca Fallata ;2014;29912
42;Stadera - Chiesa Rossa - Q.Re Torretta - Conca Fallata ;2015;29921
42;Stadera - Chiesa Rossa - Q.Re Torretta - Conca Fallata ;2016;30051
42;Stadera - Chiesa Rossa - Q.Re Torretta - Conca Fallata ;2017;30100
42;Stadera - Chiesa Rossa - Q.Re Torretta - Conca Fallata ;2018;30215
42;Stadera - Chiesa Rossa - Q.Re Torretta - Conca Fallata ;2019;30248
42;Stadera - Chiesa Rossa - Q.Re Torretta - Conca Fallata ;2020;29683
42;Stadera - Chiesa Rossa - Q.Re Torretta - Conca Fallata ;2021;29307
42;Stadera - Chiesa Rossa - Q.Re Torretta - Conca Fallata ;2022;29415
60;Stadio - Ippodromi ;1999;12162
60;Stadio - Ippodromi ;2000;12246
60;Stadio - Ippodromi ;2001;12568
60;Stadio - Ippodromi ;2002;12531
60;Stadio - Ippodromi ;2003;11851
60;Stadio - Ippodromi ;2004;12121
60;Stadio - Ippodromi ;2005;12477
60;Stadio - Ippodromi ;2006;12576
60;Stadio - Ippodromi ;2007;12651
60;Stadio - Ippodromi ;2008;12652
60;Stadio - Ippodromi ;2009;12712
60;Stadio - Ippodromi ;2010;12869
60;Stadio - Ippodromi ;2011;13016
60;Stadio - Ippodromi ;2012;13168
60;Stadio - Ippodromi ;2013;12893
60;Stadio - Ippodromi ;2014;12481
60;Stadio - Ippodromi ;2015;12539
60;Stadio - Ippodromi ;2016;12574
60;Stadio - Ippodromi ;2017;12691
60;Stadio - Ippodromi ;2018;12783
60;Stadio - Ippodromi ;2019;12952
60;Stadio - Ippodromi ;2020;13080
60;Stadio - Ippodromi ;2021;13031
60;Stadio - Ippodromi ;2022;13150
10;Stazione Centrale - Ponte Seveso ;1999;17713
10;Stazione Centrale - Ponte Seveso ;2000;17753
10;Stazione Centrale - Ponte Seveso ;2001;17876
10;Stazione Centrale - Ponte Seveso ;2002;17579
10;Stazione Centrale - Ponte Seveso ;2003;16112
10;Stazione Centrale - Ponte Seveso ;2004;16675
10;Stazione Centrale - Ponte Seveso ;2005;16776
10;Stazione Centrale - Ponte Seveso ;2006;16718
10;Stazione Centrale - Ponte Seveso ;2007;16714
10;Stazione Centrale - Ponte Seveso ;2008;16574
10;Stazione Centrale - Ponte Seveso ;2009;17010
10;Stazione Centrale - Ponte Seveso ;2010;17207
10;Stazione Centrale - Ponte Seveso ;2011;17464
10;Stazione Centrale - Ponte Seveso ;2012;17916
10;Stazione Centrale - Ponte Seveso ;2013;17593
10;Stazione Centrale - Ponte Seveso ;2014;17456
10;Stazione Centrale - Ponte Seveso ;2015;17836
10;Stazione Centrale - Ponte Seveso ;2016;18075
10;Stazione Centrale - Ponte Seveso ;2017;18564
10;Stazione Centrale - Ponte Seveso ;2018;19335
10;Stazione Centrale - Ponte Seveso ;2019;19300
10;Stazione Centrale - Ponte Seveso ;2020;18831
10;Stazione Centrale - Ponte Seveso ;2021;18584
10;Stazione Centrale - Ponte Seveso ;2022;18410
75;Stephenson ;1999;75
75;Stephenson ;2000;70
75;Stephenson ;2001;70
75;Stephenson ;2002;67
75;Stephenson ;2003;60
75;Stephenson ;2004;56
75;Stephenson ;2005;55
75;Stephenson ;2006;61
75;Stephenson ;2007;62
75;Stephenson ;2008;65
75;Stephenson ;2009;58
75;Stephenson ;2010;61
75;Stephenson ;2011;57
75;Stephenson ;2012;56
75;Stephenson ;2013;59
75;Stephenson ;2014;77
75;Stephenson ;2015;83
75;Stephenson ;2016;79
75;Stephenson ;2017;107
75;Stephenson ;2018;118
75;Stephenson ;2019;114
75;Stephenson ;2020;123
75;Stephenson ;2021;134
75;Stephenson ;2022;157
30;Taliedo - Morsenchio - Q.Re Forlanini ;1999;18864
30;Taliedo - Morsenchio - Q.Re Forlanini ;2000;18655
30;Taliedo - Morsenchio - Q.Re Forlanini ;2001;18598
30;Taliedo - Morsenchio - Q.Re Forlanini ;2002;18638
30;Taliedo - Morsenchio - Q.Re Forlanini ;2003;18497
30;Taliedo - Morsenchio - Q.Re Forlanini ;2004;18529
30;Taliedo - Morsenchio - Q.Re Forlanini ;2005;18701
30;Taliedo - Morsenchio - Q.Re Forlanini ;2006;18673
30;Taliedo - Morsenchio - Q.Re Forlanini ;2007;18712
30;Taliedo - Morsenchio - Q.Re Forlanini ;2008;18672
30;Taliedo - Morsenchio - Q.Re Forlanini ;2009;18670
30;Taliedo - Morsenchio - Q.Re Forlanini ;2010;18811
30;Taliedo - Morsenchio - Q.Re Forlanini ;2011;18983
30;Taliedo - Morsenchio - Q.Re Forlanini ;2012;19136
30;Taliedo - Morsenchio - Q.Re Forlanini ;2013;18840
30;Taliedo - Morsenchio - Q.Re Forlanini ;2014;18933
30;Taliedo - Morsenchio - Q.Re Forlanini ;2015;19022
30;Taliedo - Morsenchio - Q.Re Forlanini ;2016;19043
30;Taliedo - Morsenchio - Q.Re Forlanini ;2017;19143
30;Taliedo - Morsenchio - Q.Re Forlanini ;2018;19422
30;Taliedo - Morsenchio - Q.Re Forlanini ;2019;19519
30;Taliedo - Morsenchio - Q.Re Forlanini ;2020;19267
30;Taliedo - Morsenchio - Q.Re Forlanini ;2021;19273
30;Taliedo - Morsenchio - Q.Re Forlanini ;2022;19408
43;Tibaldi ;1999;12742
43;Tibaldi ;2000;12665
43;Tibaldi ;2001;12648
43;Tibaldi ;2002;12465
43;Tibaldi ;2003;11812
43;Tibaldi ;2004;11983
43;Tibaldi ;2005;11972
43;Tibaldi ;2006;11792
43;Tibaldi ;2007;11641
43;Tibaldi ;2008;11527
43;Tibaldi ;2009;11581
43;Tibaldi ;2010;11640
43;Tibaldi ;2011;11626
43;Tibaldi ;2012;11900
43;Tibaldi ;2013;11699
43;Tibaldi ;2014;11487
43;Tibaldi ;2015;11469
43;Tibaldi ;2016;11521
43;Tibaldi ;2017;11618
43;Tibaldi ;2018;11664
43;Tibaldi ;2019;11768
43;Tibaldi ;2020;11572
43;Tibaldi ;2021;11463
43;Tibaldi ;2022;11494
59;Tre Torri ;1999;1496
59;Tre Torri ;2000;1505
59;Tre Torri ;2001;1499
59;Tre Torri ;2002;1467
59;Tre Torri ;2003;1346
59;Tre Torri ;2004;1369
59;Tre Torri ;2005;1367
59;Tre Torri ;2006;1336
59;Tre Torri ;2007;1341
59;Tre Torri ;2008;1321
59;Tre Torri ;2009;1296
59;Tre Torri ;2010;1288
59;Tre Torri ;2011;1325
59;Tre Torri ;2012;1346
59;Tre Torri ;2013;1415
59;Tre Torri ;2014;1589
59;Tre Torri ;2015;1767
59;Tre Torri ;2016;1980
59;Tre Torri ;2017;2112
59;Tre Torri ;2018;2187
59;Tre Torri ;2019;2284
59;Tre Torri ;2020;2322
59;Tre Torri ;2021;2371
59;Tre Torri ;2022;2390
64;Trenno ;1999;4687
64;Trenno ;2000;4630
64;Trenno ;2001;4585
64;Trenno ;2002;4530
64;Trenno ;2003;4421
64;Trenno ;2004;4367
64;Trenno ;2005;4410
64;Trenno ;2006;4384
64;Trenno ;2007;4360
64;Trenno ;2008;4297
64;Trenno ;2009;4309
64;Trenno ;2010;4339
64;Trenno ;2011;4259
64;Trenno ;2012;4230
64;Trenno ;2013;4166
64;Trenno ;2014;4154
64;Trenno ;2015;4193
64;Trenno ;2016;4170
64;Trenno ;2017;4112
64;Trenno ;2018;4099
64;Trenno ;2019;4115
64;Trenno ;2020;4043
64;Trenno ;2021;3975
64;Trenno ;2022;3970
32;Triulzo Superiore ;1999;1121
32;Triulzo Superiore ;2000;1098
32;Triulzo Superiore ;2001;1157
32;Triulzo Superiore ;2002;1112
32;Triulzo Superiore ;2003;955
32;Triulzo Superiore ;2004;1025
32;Triulzo Superiore ;2005;1096
32;Triulzo Superiore ;2006;1117
32;Triulzo Superiore ;2007;1135
32;Triulzo Superiore ;2008;1140
32;Triulzo Superiore ;2009;1197
32;Triulzo Superiore ;2010;1276
32;Triulzo Superiore ;2011;1400
32;Triulzo Superiore ;2012;1508
32;Triulzo Superiore ;2013;1513
32;Triulzo Superiore ;2014;1513
32;Triulzo Superiore ;2015;1601
32;Triulzo Superiore ;2016;1636
32;Triulzo Superiore ;2017;1631
32;Triulzo Superiore ;2018;1698
32;Triulzo Superiore ;2019;1731
32;Triulzo Superiore ;2020;1687
32;Triulzo Superiore ;2021;1620
32;Triulzo Superiore ;2022;1683
28;Umbria - Molise - Calvairate ;1999;23171
28;Umbria - Molise - Calvairate ;2000;23151
28;Umbria - Molise - Calvairate ;2001;23065
28;Umbria - Molise - Calvairate ;2002;22824
28;Umbria - Molise - Calvairate ;2003;21720
28;Umbria - Molise - Calvairate ;2004;22120
28;Umbria - Molise - Calvairate ;2005;22254
28;Umbria - Molise - Calvairate ;2006;22013
28;Umbria - Molise - Calvairate ;2007;21932
28;Umbria - Molise - Calvairate ;2008;21803
28;Umbria - Molise - Calvairate ;2009;21895
28;Umbria - Molise - Calvairate ;2010;22197
28;Umbria - Molise - Calvairate ;2011;22492
28;Umbria - Molise - Calvairate ;2012;22744
28;Umbria - Molise - Calvairate ;2013;22594
28;Umbria - Molise - Calvairate ;2014;22314
28;Umbria - Molise - Calvairate ;2015;22402
28;Umbria - Molise - Calvairate ;2016;22600
28;Umbria - Molise - Calvairate ;2017;22726
28;Umbria - Molise - Calvairate ;2018;23043
28;Umbria - Molise - Calvairate ;2019;23127
28;Umbria - Molise - Calvairate ;2020;22982
28;Umbria - Molise - Calvairate ;2021;22599
28;Umbria - Molise - Calvairate ;2022;22769
38;Vigentino - Q.Re Fatima ;1999;13185
38;Vigentino - Q.Re Fatima ;2000;13292
38;Vigentino - Q.Re Fatima ;2001;13312
38;Vigentino - Q.Re Fatima ;2002;13300
38;Vigentino - Q.Re Fatima ;2003;12896
38;Vigentino - Q.Re Fatima ;2004;13127
38;Vigentino - Q.Re Fatima ;2005;13153
38;Vigentino - Q.Re Fatima ;2006;13211
38;Vigentino - Q.Re Fatima ;2007;13121
38;Vigentino - Q.Re Fatima ;2008;13074
38;Vigentino - Q.Re Fatima ;2009;13167
38;Vigentino - Q.Re Fatima ;2010;13252
38;Vigentino - Q.Re Fatima ;2011;13529
38;Vigentino - Q.Re Fatima ;2012;13809
38;Vigentino - Q.Re Fatima ;2013;13767
38;Vigentino - Q.Re Fatima ;2014;13933
38;Vigentino - Q.Re Fatima ;2015;14123
38;Vigentino - Q.Re Fatima ;2016;14439
38;Vigentino - Q.Re Fatima ;2017;14633
38;Vigentino - Q.Re Fatima ;2018;14873
38;Vigentino - Q.Re Fatima ;2019;15160
38;Vigentino - Q.Re Fatima ;2020;15111
38;Vigentino - Q.Re Fatima ;2021;15079
38;Vigentino - Q.Re Fatima ;2022;15427
71;Villapizzone - Cagnola - Boldinasco ;1999;35387
71;Villapizzone - Cagnola - Boldinasco ;2000;35263
71;Villapizzone - Cagnola - Boldinasco ;2001;35494
71;Villapizzone - Cagnola - Boldinasco ;2002;35322
71;Villapizzone - Cagnola - Boldinasco ;2003;34203
71;Villapizzone - Cagnola - Boldinasco ;2004;35498
71;Villapizzone - Cagnola - Boldinasco ;2005;36176
71;Villapizzone - Cagnola - Boldinasco ;2006;36250
71;Villapizzone - Cagnola - Boldinasco ;2007;36319
71;Villapizzone - Cagnola - Boldinasco ;2008;36628
71;Villapizzone - Cagnola - Boldinasco ;2009;37334
71;Villapizzone - Cagnola - Boldinasco ;2010;38153
71;Villapizzone - Cagnola - Boldinasco ;2011;39192
71;Villapizzone - Cagnola - Boldinasco ;2012;40344
71;Villapizzone - Cagnola - Boldinasco ;2013;40241
71;Villapizzone - Cagnola - Boldinasco ;2014;39989
71;Villapizzone - Cagnola - Boldinasco ;2015;40483
71;Villapizzone - Cagnola - Boldinasco ;2016;40841
71;Villapizzone - Cagnola - Boldinasco ;2017;41216
71;Villapizzone - Cagnola - Boldinasco ;2018;41468
71;Villapizzone - Cagnola - Boldinasco ;2019;41974
71;Villapizzone - Cagnola - Boldinasco ;2020;41405
71;Villapizzone - Cagnola - Boldinasco ;2021;41190
71;Villapizzone - Cagnola - Boldinasco ;2022;41519
26;XXII Marzo ;1999;33685
26;XXII Marzo ;2000;33649
26;XXII Marzo ;2001;33476
26;XXII Marzo ;2002;33031
26;XXII Marzo ;2003;31442
26;XXII Marzo ;2004;31894
26;XXII Marzo ;2005;31947
26;XXII Marzo ;2006;31613
26;XXII Marzo ;2007;31234
26;XXII Marzo ;2008;31055
26;XXII Marzo ;2009;31179
26;XXII Marzo ;2010;30974
26;XXII Marzo ;2011;31241
26;XXII Marzo ;2012;31362
26;XXII Marzo ;2013;30799
26;XXII Marzo ;2014;30980
26;XXII Marzo ;2015;31122
26;XXII Marzo ;2016;31340
26;XXII Marzo ;2017;31667
26;XXII Marzo ;2018;31990
26;XXII Marzo ;2019;31955
26;XXII Marzo ;2020;31720
26;XXII Marzo ;2021;31493
26;XXII Marzo ;2022;31521
